matchId,slug,playerid,overs,balls,maidens,conceded,wickets,economy,runsPerBall,dots,fours,sixes,wides,noballs
419130,pragyan-ojha,32130,4,24,0,24,2,6,1,12,2,1,0,0
419130,rp-singh,35280,4,24,0,31,3,7.75,1.29,9,5,0,1,0
419130,andrew-symonds,7702,4,24,0,40,0,10,1.66,7,5,1,1,0
419130,rohit-sharma,34102,1,6,0,14,0,14,2.33,1,3,0,0,0
419130,harbhajan-singh,29264,4,24,0,31,3,7.75,1.29,7,4,0,2,0
419130,ryan-mclaren,46393,3,18,0,24,0,8,1.33,9,3,1,1,0
419130,zaheer-khan,30102,3,18,0,21,3,7,1.16,10,1,2,0,0
419130,lasith-malinga,49758,3.4,22,0,12,3,3.27,0.54,14,0,0,1,0
419130,dwayne-bravo,51439,2,12,0,16,0,8,1.33,7,0,2,0,0
419130,kieron-pollard,230559,2,12,0,20,1,10,1.66,3,1,1,0,0
419131,chris-gayle,51880,4,24,0,38,1,9.5,1.58,6,3,2,0,0
419131,charl-langeveldt,45963,3,18,0,35,2,11.66,1.94,6,4,2,1,0
419131,ishant-sharma,236779,1,6,0,17,1,17,2.83,2,2,1,2,0
419131,david-hussey,5766,4,24,0,24,0,6,1,6,1,0,0,0
419131,angelo-mathews,49764,2,12,0,11,0,5.5,0.91,4,1,0,0,0
419131,murali-kartik,30049,4,24,0,26,0,6.5,1.08,7,1,1,0,0
419131,ajit-agarkar,26184,2,12,0,26,0,13,2.16,3,3,1,0,1
419131,dirk-nannes,6981,3.1,19,0,15,1,4.73,0.78,12,2,0,1,0
419131,andrew-mcdonald,6553,4,24,0,37,2,9.25,1.54,7,3,2,1,0
419131,amit-mishra,31107,4,24,0,18,1,4.5,0.75,11,0,1,0,0
419131,rajat-bhatia,26907,4,24,0,28,1,7,1.16,8,3,0,1,0
419131,umesh-yadav,376116,4,24,0,27,2,6.75,1.12,10,3,0,2,1
419131,paul-collingwood,10772,0.5,5,0,7,1,8.4,1.4,1,0,0,0,0
419132,ryan-mclaren,46393,3,18,0,29,0,9.66,1.61,7,5,0,0,1
419132,zaheer-khan,30102,4,24,0,34,3,8.5,1.41,8,4,0,1,0
419132,lasith-malinga,49758,4,24,0,22,4,5.5,0.91,12,2,0,2,0
419132,harbhajan-singh,29264,4,24,0,26,0,6.5,1.08,7,0,0,1,0
419132,kieron-pollard,230559,2,12,0,20,0,10,1.66,0,0,1,2,0
419132,dwayne-bravo,51439,3,18,0,22,1,7.33,1.22,6,3,0,0,0
419132,brett-lee,6278,2.3,15,0,24,0,9.6,1.6,5,2,0,2,0
419132,shalabh-srivastava,34245,4,24,0,27,1,6.75,1.12,13,2,1,3,0
419132,irfan-pathan,32685,3,18,0,20,1,6.66,1.11,6,2,0,1,0
419132,vikramjeet-malik,31738,2,12,0,21,0,10.5,1.75,2,3,0,0,0
419132,piyush-chawla,32966,3,18,0,32,1,10.66,1.77,7,2,2,1,0
419132,karan-goel,28997,1,6,0,7,0,7,1.16,1,0,0,0,0
419132,ravi-bopara,10582,4,24,0,31,3,7.75,1.29,8,3,1,0,0
419133,thilan-thushara,49677,4,24,0,30,1,7.5,1.25,11,2,2,1,0
419133,manpreet-gony,317293,3,18,0,39,0,13,2.16,5,4,2,3,0
419133,albie-morkel,46248,4,24,0,40,0,10,1.66,2,5,0,0,0
419133,shadab-jakati,29655,4,24,1,17,2,4.25,0.7,14,2,0,0,0
419133,muthiah-muralidaran,49636,4,24,0,21,0,5.25,0.87,9,2,0,0,0
419133,chandrasekar-ganapathy,28764,1,6,0,13,0,13,2.16,1,1,1,0,0
419133,praveen-kumar,30732,3,18,0,42,0,14,2.33,5,3,3,1,0
419133,dale-steyn,47492,4,24,0,20,1,5,0.83,10,1,0,1,0
419133,anil-kumble,30176,4,24,0,16,1,4,0.66,13,1,0,0,0
419133,jacques-kallis,45789,3,18,0,21,1,7,1.16,6,1,1,0,0
419133,kevin-pietersen,19296,2,12,0,26,1,13,2.16,2,0,3,0,0
419133,vinay-kumar,35731,3,18,0,31,1,10.33,1.72,5,3,1,0,2
419134,yusuf-pathan,32498,3,18,0,25,0,8.33,1.38,4,2,1,0,0
419134,sumit-narwal,32084,4,24,0,36,3,9,1.5,10,2,2,1,0
419134,adam-voges,8119,1,6,0,9,0,9,1.5,4,2,0,1,0
419134,shaun-tait,8076,4,24,0,49,1,12.25,2.04,7,6,2,1,1
419134,shane-warne,8166,4,24,0,26,1,6.5,1.08,8,2,0,0,0
419134,siddharth-trivedi,35353,4,24,0,35,0,8.75,1.45,4,3,1,0,0
419134,farveez-maharoof,49638,3,18,0,13,2,4.33,0.72,13,1,1,0,0
419134,andrew-mcdonald,6553,2,12,0,17,0,8.5,1.41,3,2,0,0,0
419134,amit-mishra,31107,4,24,0,25,3,6.25,1.04,13,2,1,2,0
419134,umesh-yadav,376116,3,18,0,21,0,7,1.16,7,3,0,0,0
419134,sarabjit-ladda,317292,4,24,0,37,1,9.25,1.54,13,1,4,1,0
419134,paul-collingwood,10772,1,6,0,6,1,6,1,1,0,0,0,0
419134,virender-sehwag,35263,0.4,4,0,2,1,3,0.5,2,0,0,0,0
419135,kemar-roach,230553,4,24,0,48,0,12,2,6,5,2,1,1
419135,jaskaran-singh,376102,3,18,0,18,2,6,1,10,3,0,0,0
419135,andrew-symonds,7702,4,24,0,26,2,6.5,1.08,12,3,1,0,0
419135,harmeet-singh,391128,2,12,0,21,0,10.5,1.75,6,3,0,1,0
419135,rohit-sharma,34102,2,12,0,16,0,8,1.33,1,1,0,1,0
419135,pragyan-ojha,32130,4,24,0,38,2,9.5,1.58,11,1,4,2,0
419135,venugopal-rao,35805,1,6,0,10,0,10,1.66,1,1,0,0,0
419135,mohnish-parmar,240734,3,18,0,33,0,11,1.83,4,6,0,1,0
419135,shane-bond,36326,4,24,0,28,1,7,1.16,11,2,1,2,0
419135,ajit-agarkar,26184,4,24,0,31,1,7.75,1.29,7,4,0,1,0
419135,murali-kartik,30049,4,24,0,29,1,7.25,1.2,10,4,0,0,0
419135,angelo-mathews,49764,4,24,0,25,1,6.25,1.04,9,2,0,1,0
419135,chris-gayle,51880,1,6,0,9,1,9,1.5,2,0,1,0,0
419136,praveen-kumar,30732,4,24,0,37,0,9.25,1.54,9,5,1,1,0
419136,vinay-kumar,35731,3,18,0,24,1,8,1.33,5,3,0,0,0
419136,dale-steyn,47492,4,24,0,31,1,7.75,1.29,9,4,0,1,0
419136,jacques-kallis,45789,4,24,0,45,1,11.25,1.87,7,5,1,1,0
419136,anil-kumble,30176,4,24,0,33,1,8.25,1.37,7,2,1,0,1
419136,kevin-pietersen,19296,1,6,0,8,0,8,1.33,1,1,0,0,0
419136,brett-lee,6278,4,24,0,48,0,12,2,3,3,2,1,0
419136,sreesanth,34274,2,12,0,14,0,7,1.16,7,2,0,0,1
419136,shalabh-srivastava,34245,2,12,0,21,1,10.5,1.75,1,3,0,0,0
419136,piyush-chawla,32966,2,12,0,22,0,11,1.83,2,2,1,0,0
419136,bipul-sharma,35928,4,24,0,26,1,6.5,1.08,7,0,1,0,0
419136,yuvraj-singh,36084,2,12,0,14,0,7,1.16,4,1,0,0,0
419136,irfan-pathan,32685,3.1,19,0,36,1,11.36,1.89,4,6,0,1,0
419137,yusuf-pathan,32498,4,24,0,44,0,11,1.83,5,3,3,0,0
419137,sumit-narwal,32084,2,12,0,41,0,20.5,3.41,2,2,5,0,0
419137,shaun-tait,8076,4,24,0,44,0,11,1.83,8,5,2,1,0
419137,shane-watson,8180,4,24,0,47,2,11.75,1.95,8,4,3,1,0
419137,shrikant-wagh,279552,1,6,0,16,1,16,2.66,2,4,0,0,0
419137,shane-warne,8166,3,18,0,32,1,10.66,1.77,6,1,3,0,0
419137,abhishek-jhunjhunwala,29702,2,12,0,18,0,9,1.5,4,0,1,0,0
419137,albie-morkel,46248,4,24,0,56,2,14,2.33,4,10,1,0,0
419137,doug-bollinger,4508,4,24,0,15,2,3.75,0.62,15,1,0,1,1
419137,sudeep-tyagi,317784,4,24,0,45,0,11.25,1.87,8,5,2,2,0
419137,muthiah-muralidaran,49636,4,24,0,52,1,13,2.16,9,2,6,1,0
419137,shadab-jakati,29655,3,18,0,37,0,12.33,2.05,4,1,4,0,0
419137,suresh-raina,33335,1,6,0,8,0,8,1.33,1,1,0,0,0
419138,rohit-sharma,34102,3,18,0,26,0,8.66,1.44,4,2,0,2,0
419138,ryan-harris,5779,4,24,0,40,1,10,1.66,7,6,0,0,0
419138,andrew-symonds,7702,4,24,0,32,0,8,1.33,5,1,1,1,0
419138,jaskaran-singh,376102,2,12,0,28,0,14,2.33,1,3,1,1,0
419138,pragyan-ojha,32130,4,24,0,26,3,6.5,1.08,12,3,1,0,0
419138,rahul-sharma,272994,3,18,0,24,1,8,1.33,8,1,2,0,0
419138,harbhajan-singh,29264,3,18,1,16,2,5.33,0.88,10,2,0,0,0
419138,lasith-malinga,49758,3.2,20,0,20,1,6,1,11,1,1,1,0
419138,zaheer-khan,30102,2,12,0,10,2,5,0.83,5,1,0,0,0
419138,dwayne-bravo,51439,2,12,0,12,0,6,1,5,1,0,0,0
419138,kieron-pollard,230559,4,24,0,26,2,6.5,1.08,7,0,0,2,1
419138,ryan-mclaren,46393,4,24,0,28,2,7,1.16,8,3,0,0,0
419139,irfan-pathan,32685,4,24,0,36,1,9,1.5,7,4,1,1,0
419139,ramesh-powar,32391,4,24,0,23,0,5.75,0.95,10,1,1,1,0
419139,shalabh-srivastava,34245,3,18,0,35,0,11.66,1.94,7,5,1,2,0
419139,rusty-theron,223642,4,24,0,36,1,9,1.5,7,4,1,0,1
419139,ravi-bopara,10582,3,18,0,43,1,14.33,2.38,4,0,4,2,0
419139,piyush-chawla,32966,2,12,0,26,0,13,2.16,2,2,2,0,0
419139,shane-bond,36326,4,24,0,32,1,8,1.33,7,4,0,1,0
419139,jaydev-unadkat,390484,2.2,14,0,32,0,13.71,2.28,2,5,1,0,0
419139,murali-kartik,30049,4,24,0,41,1,10.25,1.7,3,3,2,1,0
419139,chris-gayle,51880,1,6,0,16,0,16,2.66,1,2,1,0,0
419139,angelo-mathews,49764,3,18,0,32,0,10.66,1.77,3,2,2,0,0
419139,ajit-agarkar,26184,3,18,0,35,0,11.66,1.94,5,5,1,0,0
419139,david-hussey,5766,1,6,0,13,0,13,2.16,0,0,1,0,0
419140,anil-kumble,30176,4,24,0,33,1,8.25,1.37,12,3,2,0,0
419140,vinay-kumar,35731,4,24,0,35,0,8.75,1.45,10,5,1,0,0
419140,abhimanyu-mithun,310958,3,18,0,39,1,13,2.16,2,2,3,1,1
419140,jacques-kallis,45789,3,18,0,26,0,8.66,1.44,8,3,1,0,0
419140,kevin-pietersen,19296,1,6,0,3,0,3,0.5,4,0,0,0,0
419140,kp-appanna,269170,4,24,0,24,1,6,1,10,0,2,0,0
419140,cameron-white,8291,1,6,0,19,0,19,3.16,2,1,2,1,0
419140,farveez-maharoof,49638,4,24,0,28,1,7,1.16,9,4,0,0,0
419140,amit-mishra,31107,4,24,0,32,3,8,1.33,13,1,3,0,1
419140,daniel-vettori,38710,4,24,0,40,1,10,1.66,7,2,3,0,0
419140,rajat-bhatia,26907,4,24,0,24,1,6,1,5,1,0,0,0
419140,pradeep-sangwan,279545,4,24,0,22,3,5.5,0.91,7,1,0,0,0
419141,ryan-harris,5779,4,24,0,34,2,8.5,1.41,11,4,1,1,0
419141,dwayne-smith,53118,2.5,17,0,22,1,7.76,1.29,5,3,0,0,0
419141,rp-singh,35280,4,24,0,17,3,4.25,0.7,13,1,0,1,0
419141,harmeet-singh,391128,4,24,0,25,2,6.25,1.04,13,2,1,1,0
419141,andrew-symonds,7702,2,12,0,18,0,9,1.5,3,0,1,0,0
419141,pragyan-ojha,32130,3,18,0,37,1,12.33,2.05,2,4,1,1,0
419141,yusuf-pathan,32498,2,12,0,3,0,1.5,0.25,9,0,0,0,0
419141,shane-watson,8180,3,18,0,40,0,13.33,2.22,4,5,1,4,0
419141,aditya-dole,236694,4,24,0,42,2,10.5,1.75,8,3,2,1,1
419141,morne-morkel,46538,4,24,0,32,0,8,1.33,9,4,1,0,0
419141,siddharth-trivedi,35353,2.5,17,0,16,3,5.64,0.94,8,2,0,1,0
419141,shane-warne,8166,4,24,0,21,4,5.25,0.87,13,1,1,0,0
419142,ryan-mclaren,46393,3,18,0,25,0,8.33,1.38,6,3,0,1,0
419142,harbhajan-singh,29264,4,24,0,23,1,5.75,0.95,11,2,0,1,1
419142,lasith-malinga,49758,4,24,0,36,0,9,1.5,8,3,1,2,0
419142,abu-nechim,228430,2,12,0,26,0,13,2.16,3,3,0,2,0
419142,dwayne-bravo,51439,2,12,0,21,1,10.5,1.75,3,1,1,1,0
419142,kieron-pollard,230559,4,24,0,27,2,6.75,1.12,4,2,0,0,0
419142,rajagopal-sathish,33870,1,6,0,5,0,5,0.83,2,0,0,0,0
419142,sudeep-tyagi,317784,3,18,0,20,1,6.66,1.11,6,2,0,1,0
419142,doug-bollinger,4508,4,24,0,39,1,9.75,1.62,11,3,3,1,0
419142,ravichandran-ashwin,26421,4,24,0,22,2,5.5,0.91,11,2,0,2,0
419142,thilan-thushara,49677,2.3,15,0,16,2,6.4,1.06,7,1,0,1,2
419142,shadab-jakati,29655,4,24,0,27,1,6.75,1.12,10,3,0,1,0
419142,suresh-raina,33335,2.3,15,0,12,1,4.8,0.8,6,0,0,1,0
419143,aditya-dole,236694,4,24,0,36,2,9,1.5,7,4,1,2,0
419143,shane-watson,8180,4,24,0,19,1,4.75,0.79,14,2,0,1,0
419143,yusuf-pathan,32498,4,24,0,26,0,6.5,1.08,9,3,0,1,0
419143,siddharth-trivedi,35353,4,24,0,22,2,5.5,0.91,9,1,0,1,0
419143,shane-warne,8166,3,18,0,42,0,14,2.33,2,3,3,1,0
419143,faiz-fazal,28671,1,6,0,6,0,6,1,0,0,0,0,0
419143,sreesanth,34274,3,18,0,40,0,13.33,2.22,6,5,1,2,3
419143,ramesh-powar,32391,2,12,0,18,0,9,1.5,6,4,0,0,0
419143,rusty-theron,223642,2,12,0,23,0,11.5,1.91,3,3,1,0,0
419143,piyush-chawla,32966,4,24,0,27,0,6.75,1.12,12,1,2,0,0
419143,bipul-sharma,35928,1,6,0,12,0,12,2,0,2,0,0,0
419143,irfan-pathan,32685,1,6,0,17,0,17,2.83,1,4,0,0,0
419143,ravi-bopara,10582,2,12,0,18,1,9,1.5,4,1,1,2,0
419144,farveez-maharoof,49638,3,18,0,30,0,10,1.66,5,3,1,0,0
419144,daniel-vettori,38710,4,24,0,30,1,7.5,1.25,7,3,0,1,0
419144,pradeep-sangwan,279545,3,18,0,30,0,10,1.66,8,4,1,1,0
419144,amit-mishra,31107,4,24,0,41,0,10.25,1.7,11,5,2,2,0
419144,paul-collingwood,10772,2,12,0,19,0,9.5,1.58,2,1,1,1,0
419144,rajat-bhatia,26907,4,24,0,30,1,7.5,1.25,6,1,1,1,0
419144,ashok-dinda,227712,4,24,0,21,2,5.25,0.87,13,3,0,1,0
419144,ajit-agarkar,26184,4,24,0,36,1,9,1.5,9,5,1,1,0
419144,angelo-mathews,49764,3,18,0,43,0,14.33,2.38,3,5,2,0,0
419144,ajantha-mendis,268739,4,24,0,22,2,5.5,0.91,7,0,0,1,0
419144,sourav-ganguly,28779,1,6,0,12,0,12,2,0,0,1,1,0
419144,iqbal-abdulla,277237,4,24,0,28,1,7,1.16,8,3,0,0,0
419145,ryan-harris,5779,4,24,0,37,2,9.25,1.54,11,2,2,3,0
419145,harmeet-singh,391128,1,6,0,13,0,13,2.16,3,1,1,2,0
419145,rp-singh,35280,4,24,0,38,0,9.5,1.58,8,3,2,1,0
419145,mitchell-marsh,272450,4,24,0,37,1,9.25,1.54,11,5,1,3,0
419145,pragyan-ojha,32130,4,24,0,24,2,6,1,9,1,0,0,0
419145,andrew-symonds,7702,3,18,0,34,1,11.33,1.88,5,3,2,1,0
419145,praveen-kumar,30732,4,24,0,37,1,9.25,1.54,11,4,2,1,0
419145,anil-kumble,30176,4,24,0,38,1,9.5,1.58,8,3,2,1,0
419145,dale-steyn,47492,4,24,0,38,0,9.5,1.58,6,5,0,3,0
419145,jacques-kallis,45789,4,24,0,32,0,8,1.33,8,2,2,0,0
419145,vinay-kumar,35731,3.2,20,0,39,1,11.7,1.95,3,3,2,0,0
419146,brett-lee,6278,4,24,0,38,0,9.5,1.58,6,4,1,0,0
419146,irfan-pathan,32685,4,24,0,29,3,7.25,1.2,9,4,0,0,0
419146,love-ablish,26236,2,12,0,17,2,8.5,1.41,5,3,0,1,0
419146,piyush-chawla,32966,4,24,0,24,3,6,1,9,2,0,0,0
419146,yuvraj-singh,36084,2,12,0,15,0,7.5,1.25,1,1,0,0,0
419146,ramesh-powar,32391,4,24,0,28,0,7,1.16,6,1,1,0,0
419146,ryan-mclaren,46393,2,12,0,13,0,6.5,1.08,5,2,0,0,0
419146,zaheer-khan,30102,3.2,20,0,36,0,10.8,1.8,7,7,0,0,0
419146,lasith-malinga,49758,4,24,0,36,2,9,1.5,12,6,1,0,0
419146,harbhajan-singh,29264,4,24,0,34,0,8.5,1.41,6,3,1,1,0
419146,rajagopal-sathish,33870,2,12,0,14,0,7,1.16,3,1,0,1,0
419146,jean-paul-duminy,44932,3,18,0,15,1,5,0.83,8,0,1,0,0
419146,kieron-pollard,230559,1,6,0,9,1,9,1.5,2,1,0,1,0
419147,ryan-harris,5779,4,24,0,18,3,4.5,0.75,11,1,0,0,0
419147,rp-singh,35280,2,12,0,18,1,9,1.5,3,2,0,1,0
419147,rohit-sharma,34102,2,12,0,19,0,9.5,1.58,4,2,0,2,0
419147,harmeet-singh,391128,4,24,0,21,1,5.25,0.87,10,0,1,0,0
419147,dwayne-smith,53118,1,6,0,14,0,14,2.33,1,3,0,0,0
419147,andrew-symonds,7702,4,24,0,23,1,5.75,0.95,10,1,1,0,0
419147,pragyan-ojha,32130,3,18,0,20,1,6.66,1.11,6,0,1,0,0
419147,ravichandran-ashwin,26421,4,24,0,13,2,3.25,0.54,18,1,0,1,0
419147,doug-bollinger,4508,3,18,0,31,0,10.33,1.72,4,3,1,2,0
419147,shadab-jakati,29655,4,24,0,29,1,7.25,1.2,11,1,2,0,0
419147,thilan-thushara,49677,4,24,0,27,0,6.75,1.12,10,1,1,2,0
419147,suresh-raina,33335,3.1,19,0,25,1,7.89,1.31,6,1,1,1,0
419147,sudeep-tyagi,317784,1,6,0,12,0,12,2,3,1,1,0,0
419148,praveen-kumar,30732,3,18,0,37,0,12.33,2.05,5,4,2,2,0
419148,dale-steyn,47492,4,24,0,27,1,6.75,1.12,13,3,1,1,0
419148,jacques-kallis,45789,4,24,0,31,2,7.75,1.29,9,0,3,1,0
419148,anil-kumble,30176,4,24,0,17,1,4.25,0.7,15,1,0,1,0
419148,sridharan-sriram,34118,2,12,0,24,0,12,2,2,3,1,0,0
419148,vinay-kumar,35731,3,18,0,23,3,7.66,1.27,9,2,1,1,0
419148,ashok-dinda,227712,3.1,19,0,15,2,4.73,0.78,10,1,0,0,0
419148,ishant-sharma,236779,4,24,0,46,0,11.5,1.91,7,6,1,2,0
419148,ajit-agarkar,26184,3,18,0,29,0,9.66,1.61,5,2,2,0,0
419148,angelo-mathews,49764,3,18,0,25,1,8.33,1.38,5,2,1,0,0
419148,ajantha-mendis,268739,4,24,0,44,0,11,1.83,7,2,3,1,0
419149,ramesh-powar,32391,4,24,0,25,0,6.25,1.04,17,1,0,3,0
419149,irfan-pathan,32685,3.4,22,0,24,3,6.54,1.09,12,3,0,3,0
419149,love-ablish,26236,2,12,0,19,1,9.5,1.58,3,2,0,2,0
419149,piyush-chawla,32966,4,24,0,16,2,4,0.66,14,2,0,0,0
419149,yuvraj-singh,36084,4,24,0,14,1,3.5,0.58,11,0,0,0,0
419149,rusty-theron,223642,2,12,0,11,1,5.5,0.91,3,0,0,0,0
419149,ashish-nehra,31820,2,12,0,8,0,4,0.66,7,1,0,0,0
419149,farveez-maharoof,49638,2,12,0,16,0,8,1.33,4,1,1,0,0
419149,amit-mishra,31107,4,24,0,15,1,3.75,0.62,12,1,0,0,0
419149,rajat-bhatia,26907,2,12,0,19,0,9.5,1.58,4,2,1,0,0
419149,daniel-vettori,38710,3.4,22,0,27,0,7.36,1.22,8,4,0,1,0
419149,paul-collingwood,10772,4,24,0,19,2,4.75,0.79,11,2,0,0,0
419149,virender-sehwag,35263,1,6,0,3,0,3,0.5,3,0,0,0,0
419150,yusuf-pathan,32498,4,24,0,24,0,6,1,11,3,0,2,0
419150,shane-watson,8180,4,24,0,37,3,9.25,1.54,10,7,0,1,0
419150,aditya-dole,236694,3,18,0,34,1,11.33,1.88,6,4,1,3,0
419150,abhishek-jhunjhunwala,29702,1,6,0,6,0,6,1,3,1,0,0,0
419150,shane-warne,8166,4,24,0,34,0,8.5,1.41,6,4,0,1,0
419150,siddharth-trivedi,35353,4,24,0,35,1,8.75,1.45,6,1,2,1,0
419150,zaheer-khan,30102,4,24,1,17,2,4.25,0.7,15,1,1,0,0
419150,dhawal-kulkarni,277955,4,24,0,40,1,10,1.66,10,3,2,1,0
419150,lasith-malinga,49758,4,24,0,23,0,5.75,0.95,10,1,1,0,0
419150,harbhajan-singh,29264,4,24,0,21,1,5.25,0.87,8,0,0,2,0
419150,sanath-jayasuriya,49209,2,12,0,16,0,8,1.33,1,1,0,0,0
419150,kieron-pollard,230559,2,12,0,19,1,9.5,1.58,3,1,1,0,0
419151,dale-steyn,47492,4,24,0,18,3,4.5,0.75,14,2,0,2,0
419151,vinay-kumar,35731,3,18,0,19,1,6.33,1.05,8,0,1,0,0
419151,jacques-kallis,45789,4,24,0,40,0,10,1.66,9,6,1,0,0
419151,anil-kumble,30176,4,24,0,27,1,6.75,1.12,9,1,1,0,1
419151,virat-kohli,253802,2,12,0,16,0,8,1.33,3,0,1,0,0
419151,kp-appanna,269170,3,18,0,27,0,9,1.5,5,2,1,1,0
419151,ryan-harris,5779,3.4,22,0,34,2,9.27,1.54,9,1,2,3,0
419151,rp-singh,35280,4,24,0,21,2,5.25,0.87,12,1,0,2,0
419151,andrew-symonds,7702,4,24,0,33,1,8.25,1.37,5,3,1,0,0
419151,pragyan-ojha,32130,4,24,0,22,2,5.5,0.91,12,2,0,0,0
419151,harmeet-singh,391128,4,24,0,24,2,6,1,9,2,0,2,0
419152,ashish-nehra,31820,4,24,0,30,1,7.5,1.25,10,3,1,1,0
419152,pradeep-sangwan,279545,4,24,0,35,2,8.75,1.45,11,3,1,2,2
419152,amit-mishra,31107,3,18,0,30,0,10,1.66,5,5,0,0,0
419152,andrew-mcdonald,6553,4,24,0,42,1,10.5,1.75,5,2,3,0,0
419152,paul-collingwood,10772,4,24,0,27,0,6.75,1.12,5,0,1,0,0
419152,sarabjit-ladda,317292,1,6,0,14,0,14,2.33,1,1,1,0,0
419152,zaheer-khan,30102,2,12,0,23,0,11.5,1.91,4,3,1,0,0
419152,dilhara-fernando,48835,4,24,0,32,2,8,1.33,7,4,0,0,1
419152,harbhajan-singh,29264,4,24,0,24,1,6,1,7,2,0,0,0
419152,dwayne-bravo,51439,2,12,0,26,0,13,2.16,1,2,1,1,0
419152,ali-murtaza,26490,4,24,0,18,2,4.5,0.75,6,0,0,0,0
419152,kieron-pollard,230559,4,24,0,15,0,3.75,0.62,10,0,0,0,0
419153,ravichandran-ashwin,26421,4,24,0,16,3,4,0.66,16,0,1,1,0
419153,doug-bollinger,4508,4,24,1,15,2,3.75,0.62,18,3,0,0,0
419153,albie-morkel,46248,2,12,0,14,0,7,1.16,3,0,0,1,0
419153,shadab-jakati,29655,4,24,0,23,1,5.75,0.95,10,2,0,1,0
419153,muthiah-muralidaran,49636,4,24,0,47,1,11.75,1.95,8,4,2,3,0
419153,suresh-raina,33335,2,12,0,18,1,9,1.5,4,0,2,0,0
419153,chris-gayle,51880,3,18,0,35,1,11.66,1.94,8,4,0,2,0
419153,ashok-dinda,227712,2,12,0,25,0,12.5,2.08,4,5,0,1,0
419153,ajit-agarkar,26184,2,12,0,14,0,7,1.16,5,2,0,1,0
419153,iqbal-abdulla,277237,2.3,15,0,21,0,8.4,1.4,7,1,2,0,0
419153,david-hussey,5766,2,12,0,22,0,11,1.83,2,2,1,0,0
419153,angelo-mathews,49764,1,6,0,15,0,15,2.5,1,1,1,1,0
419153,laxmi-shukla,34019,1,6,0,9,0,9,1.5,2,0,1,0,0
419154,anil-kumble,30176,4,24,0,28,0,7,1.16,8,3,0,0,1
419154,dale-steyn,47492,4,24,0,15,1,3.75,0.62,16,2,0,1,0
419154,vinay-kumar,35731,4,24,0,36,1,9,1.5,10,4,1,0,0
419154,pankaj-singh,32973,4,24,1,27,2,6.75,1.12,12,5,0,0,0
419154,jacques-kallis,45789,4,24,0,19,1,4.75,0.79,12,0,0,1,0
419154,shane-watson,8180,4,24,0,24,0,6,1,13,3,0,0,0
419154,kamran-khan,391121,3,18,0,30,1,10,1.66,8,5,1,0,0
419154,siddharth-trivedi,35353,3.4,22,0,32,2,8.72,1.45,9,4,1,0,0
419154,adam-voges,8119,1,6,0,17,0,17,2.83,1,4,0,0,0
419154,shane-warne,8166,4,24,0,28,1,7,1.16,13,2,2,0,0
419155,dirk-nannes,6981,3,18,0,25,1,8.33,1.38,8,2,0,2,1
419155,ashish-nehra,31820,4,24,0,26,3,6.5,1.08,13,4,0,0,0
419155,umesh-yadav,376116,1,6,0,11,0,11,1.83,4,2,0,1,0
419155,tillakaratne-dilshan,48472,4,24,0,19,1,4.75,0.79,11,0,1,0,0
419155,virender-sehwag,35263,4,24,0,18,2,4.5,0.75,13,2,0,0,0
419155,amit-mishra,31107,4,24,0,13,1,3.25,0.54,13,0,0,0,1
419155,ravichandran-ashwin,26421,4,24,0,24,1,6,1,10,3,0,0,0
419155,doug-bollinger,4508,4,24,0,24,2,6,1,12,2,0,1,0
419155,shadab-jakati,29655,3,18,0,14,1,4.66,0.77,9,0,0,0,0
419155,albie-morkel,46248,2.4,16,0,16,0,6,1,5,0,0,1,0
419155,lakshmipathy-balaji,26829,2,12,0,16,0,8,1.33,5,1,0,2,0
419155,suresh-raina,33335,3,18,0,15,0,5,0.83,9,2,0,0,0
419156,ryan-harris,5779,4,24,0,27,1,6.75,1.12,14,3,1,2,0
419156,rp-singh,35280,4,24,0,51,1,12.75,2.12,8,9,1,1,0
419156,mitchell-marsh,272450,4,24,0,32,0,8,1.33,9,5,0,0,0
419156,andrew-symonds,7702,2,12,0,16,0,8,1.33,5,1,1,0,0
419156,rohit-sharma,34102,1,6,0,8,0,8,1.33,1,1,0,0,0
419156,pragyan-ojha,32130,2,12,0,19,0,9.5,1.58,5,3,0,0,1
419156,rahul-sharma,272994,3,18,0,18,1,6,1,9,1,1,1,0
419156,vikramjeet-malik,31738,2.1,13,0,23,1,10.61,1.76,6,5,0,1,0
419156,irfan-pathan,32685,3,18,0,35,1,11.66,1.94,6,3,2,1,0
419156,shalabh-srivastava,34245,4,24,0,36,0,9,1.5,9,3,2,2,0
419156,rusty-theron,223642,4,24,0,32,1,8,1.33,9,3,1,3,0
419156,piyush-chawla,32966,4,24,0,24,1,6,1,8,2,0,0,0
419156,yuvraj-singh,36084,2,12,0,22,1,11,1.83,3,1,2,0,0
419157,dale-steyn,47492,4,24,0,18,0,4.5,0.75,10,1,0,1,0
419157,vinay-kumar,35731,3,18,0,26,0,8.66,1.44,8,5,0,0,0
419157,pankaj-singh,32973,4,24,0,54,0,13.5,2.25,11,2,5,3,0
419157,jacques-kallis,45789,4,24,0,41,2,10.25,1.7,8,4,2,1,0
419157,anil-kumble,30176,4,24,0,38,1,9.5,1.58,5,2,2,1,0
419157,kevin-pietersen,19296,1,6,0,10,1,10,1.66,1,0,1,0,0
